send_time,question,image_url,reply,token_count,token_sum,reply time
2024-11-18 21:37:46,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_127.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR code | Center | 10 cm | Yes,1478,646823,2024-11-18 21:37:50
2024-11-18 21:37:50,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_128.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR code | Center | 10 cm | Yes,1478,648301,2024-11-18 21:37:54
2024-11-18 21:37:54,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_129.jpg,No | Yes | Center | 300 | No | No | No | No | Yes | Yes | Center | Yes | Paper | Center | 10 | Yes,1477,649778,2024-11-18 21:37:58
2024-11-18 21:37:58,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_13.jpg,No | Yes | Center | 400 | No | No | No | No | No | No | No | Yes | Backpack | Center | 100 | No,1477,651255,2024-11-18 21:38:03
2024-11-18 21:38:03,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_130.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR code | Center | 0 | Yes,1477,652732,2024-11-18 21:38:11
2024-11-18 21:38:11,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_131.jpg,No | No | No | No | No | No | No | Yes | Yes | Center | No | No | No | No | Yes,1473,654205,2024-11-18 21:38:20
2024-11-18 21:38:20,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_132.jpg,No | No | No | No | No | No | No | Yes | Yes | Center | Yes | Paper | Center | 0 cm | Yes,1475,655680,2024-11-18 21:38:27
2024-11-18 21:38:27,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_133.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR code | Center | 0 cm | Yes,1478,657158,2024-11-18 21:38:33
2024-11-18 21:38:33,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_134.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR codes | Center | 0 | Yes,1477,658635,2024-11-18 21:38:38
2024-11-18 21:38:38,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_135.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR codes | Center | 0 | Yes,1477,660112,2024-11-18 21:38:49
2024-11-18 21:38:49,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_136.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR codes | Center | 0 cm | Yes,1478,661590,2024-11-18 21:38:53
2024-11-18 21:38:53,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_137.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR codes | Center | 0 | Yes,1477,663067,2024-11-18 21:39:00
2024-11-18 21:39:00,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_138.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR code | Center | 0 | Yes,1477,664544,2024-11-18 21:39:12
2024-11-18 21:39:12,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_139.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR codes | Center | 50 | Yes,1477,666021,2024-11-18 21:39:21
2024-11-18 21:39:21,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_14.jpg,No | Yes | Center | 300 | No | No | No | No | No | No | No | Yes | Bag | Center | 100 | No,1477,667498,2024-11-18 21:39:30
2024-11-18 21:39:30,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_140.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | No | No | No | No | Yes,1475,668973,2024-11-18 21:39:38
2024-11-18 21:39:38,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_141.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR code | Center | 0 | Yes,1477,670450,2024-11-18 21:39:45
2024-11-18 21:39:45,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_142.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | Yes | AR code | Center | 0 | Yes,1477,671927,2024-11-18 21:39:57
2024-11-18 21:39:57,"[{'type': 'text', 'text': 'Is there an intersection in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Is there a door in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a door where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a door how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is the door in front of the robot open?Yes or No'}, {'type': 'text', 'text': 'Is there a robot in front of the robot?Yes or No'}, {'type': 'text', 'text': 'If there is a robot where is it?No or left or center or right'}, {'type': 'text', 'text': 'If there is a robot how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there an AR code in front of the robot?Yes or No'}, {'type': 'text', 'text': 'Are there multiple AR codes in front of the robot?Yes or No'}, {'type': 'text', 'text': 'In which direction is the AR code in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'Is there an obstacle in front of the robot?Yes or No'}, {'type': 'text', 'text': 'What is the obstacle in front of the robot?No or the name of the obstacle'}, {'type': 'text', 'text': 'In which direction is the obstacle in front of the robot?No or left or center or right'}, {'type': 'text', 'text': 'If there is a obstacle how far is it?No or only reply a number unit is cm'}, {'type': 'text', 'text': 'Is there enough space in front of the robot for it to pass through? The robot is a cylinder with a diameter of 25 centimeters and a height of 20 centimeters.Yes or No'}]",dataset/images/image_143.jpg,No | No | No | No | No | No | No | No | Yes | Yes | Center | No | No | No | No | Yes,1475,673402,2024-11-18 21:40:02
